450	91
736	227
350	902
663	133
580	251
97	981
595	598
540	307
312	740
541	336
461	889
443	621
241	977
613	872
238	971
363	43
584	715
752	21
725	806
520	992
499	800
319	686
794	42
598	259
336	246
807	874
585	855
760	790
100	913
412	768
69	4
367	23
733	873
247	39
385	823
166	92
406	816
493	921
920	930
193	44
558	153
571	582
255	105
603	856
137	998
727	791
631	41
503	537
404	803
687	251
682	305
556	651
455	38
578	931
670	765
638	862
572	790
601	312
546	657
715	822
451	98
839	19
475	836
650	80
673	181
567	620
427	16
671	133
853	999
761	970
729	927
263	44
485	334
610	213
459	173
546	297
651	35
332	218
514	578
364	17
264	153
811	903
747	252
163	858
804	119
818	123
755	111
344	710
653	855
329	770
470	569
516	203
202	869
447	274
612	93
541	706
340	965
984	996
550	249
475	358
794	59
283	138
812	117
505	995
446	962
681	988
504	761
219	181
130	964
733	79
729	881
371	157
415	680
235	142
165	881
512	853
455	683
257	946
257	747
435	863
467	280
778	805
265	190
544	961
359	875
170	71
437	106
695	818
369	265
573	349
832	926
502	166
508	416
380	680
395	179
308	983
566	235
338	715
757	969
633	941
433	897
468	662
233	157
567	194
579	317
780	7
459	12
482	49
489	436
472	662
815	112
429	777
532	339
166	864
646	649
300	29
170	151
557	984
644	178
274	808
336	876
193	945
178	96
385	103
109	913
576	770
731	947
600	187
401	401
436	604
446	866
329	304
639	890
219	65
517	675
463	356
589	289
538	744
644	946
885	940
482	560
724	747
551	623
335	124
753	137
573	980
680	918
444	760
741	168
420	290
786	787
749	804
452	287
664	742
419	778
726	236
296	291
423	858
772	965
449	960
642	740
841	109
601	205
614	907
474	418
661	737
575	709
466	733
566	578
153	13
194	86
432	266
439	933
347	872
88	954
395	611
662	16
328	271
796	191
335	925
739	155
152	8
590	801
567	202
128	903
472	218
334	752
503	748
114	995
368	970
639	162
651	135
329	301
217	159
807	814
899	7
902	949
469	43
687	725
436	74
600	977
233	49
878	979
613	304
682	134
385	875
550	49
374	824
49	990
660	731
207	151
954	1e3
263	50
604	976
482	254
412	779
689	146
719	998
514	369
283	92
532	374
574	647
762	222
416	175
369	217
574	748
757	105
224	829
546	260
438	187
802	29
58	15
631	125
794	927
101	0
777	135
579	687
709	935
671	320
110	923
410	83
694	730
446	905
441	652
589	763
628	283
506	679
504	29
255	43
674	805
155	946
112	79
522	584
536	80
186	834
471	879
384	178
178	47
711	172
151	134
763	105
562	356
386	630
85	23
480	589
400	918
377	688
495	123
474	151
697	918
249	237
515	402
51	963
475	717
550	713
801	814
403	730
654	812
319	54
456	348
618	252
757	52
307	925
448	989
286	201
306	29
590	831
719	137
499	900
723	990
486	275
590	5
183	130
633	346
428	853
159	49
102	24
402	324
670	689
570	818
462	139
654	337
502	52
526	980
100	89
522	75
326	842
818	892
855	881
69	1
368	289
644	292
587	871
210	959
610	759
495	372
440	895
426	189
332	702
628	276
708	952
306	229
381	949
369	873
78	989
629	102
259	203
383	906
618	325
572	357
340	285
83	927
495	152
616	623
612	178
806	89
691	828
451	21
206	162
677	703
794	74
529	583
412	19
402	107
308	736
490	179
530	325
80	34
579	968
247	988
415	949
514	295
562	778
374	228
142	934
73	974
497	457
335	912
355	42
658	197
