73	16
64	72
67	80
66	12
54	32
21	8
57	22
57	90
50	97
58	74
31	76
85	10
50	46
37	77
19	8
63	1
30	25
72	82
71	22
20	83
27	25
13	1
72	13
20	85
44	40
56	97
44	14
77	16
54	37
24	17
69	0
77	15
67	91
71	74
35	95
19	12
44	56
54	91
38	22
47	76
44	68
26	89
16	93
60	33
10	95
40	8
45	66
25	85
59	88
52	16
82	9
31	78
30	24
42	58
55	73
58	18
48	94
26	17
34	28
50	91
41	11
41	22
50	67
18	13
57	24
60	28
61	66
26	83
28	8
15	2
60	1
50	29
51	49
57	94
21	93
52	64
55	58
14	99
93	6
58	1
20	4
41	15
82	85
62	63
46	83
61	64
50	52
85	11
66	10
35	74
59	84
50	16
42	6
67	20
74	92
16	91
28	81
84	15
50	35
69	7
41	35
29	94
59	9
30	100
52	33
14	11
38	71
37	65
53	43
45	37
55	16
66	14
51	30
12	91
62	78
27	78
46	41
52	21
33	87
26	10
47	95
30	11
50	47
41	64
52	22
52	77
21	99
50	44
55	36
52	8
22	92
21	94
45	92
47	55
46	44
37	20
11	2
54	36
53	55
67	96
93	100
49	15
47	21
14	97
33	100
24	24
37	77
74	85
14	10
75	22
20	14
25	0
94	2
30	0
43	96
28	26
39	97
50	82
56	78
41	27
53	28
73	76
34	27
30	21
60	36
45	88
35	68
91	5
55	68
39	27
41	37
58	77
59	72
49	59
66	82
51	28
53	78
70	90
44	94
25	4
45	8
83	15
65	67
54	20
24	3
33	68
94	5
43	85
37	92
66	10
43	81
77	0
65	1
41	88
47	95
90	92
33	9
40	27
51	28
99	100
44	42
62	4
42	29
17	98
58	81
63	3
81	1
44	15
32	88
23	96
80	1
69	1
37	74
53	64
32	28
13	2
72	22
36	13
52	33
14	87
45	6
37	79
18	86
59	79
24	13
53	33
60	27
19	0
58	75
75	15
42	98
29	98
72	27
5	1
40	6
44	38
51	80
28	99
60	4
61	88
93	95
50	45
49	1
68	3
54	9
70	18
42	78
47	36
52	54
48	5
56	37
51	7
50	22
52	44
54	26
63	87
37	16
47	20
26	91
77	82
53	91
61	66
62	26
49	2
39	89
86	94
23	79
60	14
56	98
30	78
58	8
31	87
68	74
50	25
83	5
17	98
57	80
79	6
53	27
27	21
78	1
83	7
65	14
59	1
55	36
64	85
87	2
66	96
7	6
22	96
43	87
84	93
77	80
62	73
86	12
30	14
23	82
52	6
52	99
59	7
22	96
11	5
45	88
40	72
54	96
26	20
40	97
26	21
58	20
56	28
63	85
49	26
77	19
45	44
51	3
27	1
31	79
20	100
67	80
85	9
32	17
35	14
76	96
84	1
70	16
51	98
72	19
46	38
89	97
58	91
78	20
73	91
60	90
94	99
34	96
78	86
40	31
58	41
36	72
75	22
47	10
44	91
19	3
47	16
70	88
58	16
96	99
45	26
25	17
27	20
39	69
46	13
57	84
14	94
49	7
55	76
34	24
36	12
80	9
22	93
40	70
48	26
47	80
50	67
77	78
70	12
32	1
72	19
61	64
7	0
9	98
41	76
43	73
29	17
51	56
100	0
37	21
46	94
47	39
30	79
19	90
60	34
82	93
11	90
63	74
57	71
60	23
55	19
31	27
72	11
39	70
64	75
63	96
84	15
63	12
18	92
31	16
62	24
51	8
47	81
