41	95
64	8
23	11
61	72
21	91
62	66
76	2
45	28
14	11
30	88
72	16
48	60
99	100
87	12
19	86
52	80
19	13
22	13
44	18
26	86
71	9
72	87
22	95
30	21
48	96
30	95
45	3
56	8
87	95
39	68
66	76
10	99
58	77
27	99
49	13
66	22
58	78
75	17
63	35
48	74
38	7
68	80
61	34
55	70
90	98
30	94
17	89
54	31
89	98
50	57
56	16
22	6
37	72
27	18
50	23
64	27
46	12
51	29
50	51
46	62
44	39
81	82
48	25
62	25
56	86
46	75
43	80
27	98
27	17
45	91
54	63
72	21
42	72
23	14
26	16
69	84
38	62
59	3
44	24
44	60
14	0
50	87
54	30
75	99
48	26
34	88
15	12
60	28
63	23
54	80
54	30
39	66
11	95
42	78
15	15
40	11
44	57
37	8
13	12
56	19
51	35
37	92
44	16
67	17
42	0
73	88
73	9
31	26
39	92
76	89
68	73
65	14
49	52
57	81
26	20
33	1
10	4
57	18
14	2
51	96
53	73
42	83
50	13
66	7
95	100
38	64
81	15
42	15
42	32
24	86
45	17
24	13
80	96
44	23
64	67
46	34
56	15
49	26
25	13
58	89
12	93
76	18
47	67
45	67
56	87
41	21
49	72
42	19
60	13
50	30
48	22
75	75
67	72
52	10
31	27
43	26
58	28
19	14
50	2
58	14
52	41
65	66
40	75
80	17
47	2
61	35
28	15
48	61
57	26
75	12
46	73
89	99
41	0
57	37
74	21
42	3
52	4
56	90
70	77
75	10
17	3
65	85
62	81
43	95
42	29
54	39
73	98
11	10
63	81
75	5
85	13
5	1
24	90
77	19
46	18
30	1
50	94
31	96
58	19
28	23
74	76
12	97
57	25
24	2
44	23
73	92
48	77
66	73
63	7
68	10
51	7
58	23
37	8
32	96
12	5
45	87
89	97
51	86
55	78
23	99
44	79
41	78
12	99
75	76
40	74
63	71
85	6
80	99
60	74
37	89
53	25
34	73
29	99
46	73
47	29
81	16
50	28
83	89
56	34
23	0
75	88
66	25
36	3
34	82
49	4
41	75
87	96
66	12
48	10
69	78
45	71
85	92
88	1
34	68
12	99
67	7
57	4
45	35
16	99
52	20
14	2
73	93
54	77
28	91
58	68
63	82
33	27
40	100
57	76
49	17
42	64
31	95
38	14
48	53
23	6
86	88
41	99
12	1
63	97
57	15
31	25
10	92
59	86
52	23
48	17
88	9
40	16
24	87
66	17
48	35
36	1
14	92
20	84
84	11
76	0
62	37
48	36
22	1
40	25
48	11
45	15
47	92
66	11
56	0
60	37
78	14
48	90
75	85
67	5
93	6
26	15
68	21
48	83
40	80
86	99
64	14
74	74
53	97
68	2
45	15
31	14
20	86
9	7
20	94
40	77
70	75
44	72
71	95
48	32
48	19
66	91
70	89
19	83
26	25
42	87
44	40
82	85
54	78
28	78
18	3
65	24
20	14
5	5
57	68
68	93
39	0
43	73
31	22
41	85
36	70
65	9
65	89
31	2
35	81
20	3
45	77
59	35
51	83
42	64
65	77
29	87
59	8
40	4
39	38
39	10
40	72
28	99
17	15
50	11
36	91
33	94
47	86
61	36
7	2
49	9
44	39
91	100
46	59
68	82
69	97
75	13
42	96
59	35
76	99
35	78
83	6
38	71
58	13
55	14
45	81
37	95
61	78
26	78
56	41
48	14
87	5
29	99
41	89
36	33
57	96
