63	24
55	90
18	6
55	39
23	16
70	12
25	92
64	4
44	73
39	75
62	10
76	6
27	0
17	16
8	94
52	88
39	80
24	98
92	1
83	98
30	0
72	11
60	26
10	95
23	82
75	4
78	80
59	20
75	89
3	2
80	20
64	73
43	38
28	86
23	95
76	81
46	80
74	10
37	5
39	94
58	69
89	10
31	9
42	99
33	88
38	7
20	92
67	20
64	65
38	96
53	76
70	28
44	71
42	39
75	87
43	23
19	87
76	86
56	100
36	95
6	3
82	99
53	96
61	27
90	5
55	13
47	35
15	95
47	60
71	95
62	87
50	68
55	25
17	4
60	94
91	100
54	39
12	5
86	91
80	96
27	13
61	13
84	93
60	62
44	62
47	24
97	1
65	25
26	10
38	79
34	74
52	97
75	20
25	81
75	89
37	94
38	77
17	89
55	95
43	66
20	0
92	6
83	87
93	98
47	84
58	67
67	10
59	86
51	41
35	84
16	87
54	38
45	30
21	82
78	2
75	19
66	82
67	70
39	85
58	13
35	74
39	95
59	64
75	1
38	38
53	87
21	13
68	7
59	29
35	27
15	1
31	94
51	77
69	6
34	95
90	100
77	8
42	36
49	78
66	20
55	56
12	97
48	59
37	27
50	81
56	28
38	65
53	90
87	88
45	32
45	27
41	82
53	53
50	63
40	89
26	22
44	75
55	92
54	57
44	85
55	37
65	83
43	84
68	24
28	76
76	79
76	96
33	20
11	0
78	89
11	90
32	28
49	15
57	80
89	96
41	38
36	32
74	88
72	8
20	15
71	92
56	76
56	5
24	13
78	86
55	96
50	21
34	89
72	22
52	0
45	33
35	92
21	86
62	89
33	16
70	99
39	7
67	17
61	84
69	17
24	13
28	90
40	93
31	80
7	2
65	69
24	90
81	10
24	95
62	90
21	19
80	9
49	57
40	84
86	4
53	63
26	84
65	72
35	96
46	32
55	64
61	10
22	8
32	83
35	70
64	69
62	20
16	5
17	91
44	43
56	67
28	77
55	20
47	70
59	11
76	4
42	83
59	64
26	17
55	22
23	13
41	98
60	70
40	73
50	18
20	86
82	96
65	2
63	90
19	4
79	84
67	31
18	12
48	34
69	26
28	25
44	67
33	9
46	98
29	97
39	89
6	2
8	99
69	26
38	29
17	8
19	92
68	68
55	88
66	92
18	85
48	33
29	90
61	13
35	8
55	39
18	14
51	67
89	97
61	2
40	96
37	21
57	85
90	7
59	75
30	7
62	83
30	79
89	96
44	76
67	96
51	33
14	92
51	59
47	43
48	14
32	94
47	46
45	73
38	12
60	30
45	44
39	4
34	15
63	36
67	11
40	21
71	23
69	75
45	57
53	85
49	48
42	15
44	36
27	24
32	93
33	23
56	3
53	46
48	13
24	81
56	30
67	98
84	4
55	83
61	62
65	66
59	30
51	78
71	83
56	8
24	2
46	55
83	5
92	98
27	1
90	94
66	72
67	4
30	9
58	64
33	13
83	99
86	92
59	6
24	1
57	32
55	87
71	12
37	0
4	3
74	21
32	18
80	13
27	5
47	13
63	25
47	68
61	71
49	76
71	88
93	6
11	5
35	2
24	84
76	88
55	77
27	88
70	15
24	93
84	4
85	97
45	87
88	90
73	10
51	30
62	12
89	92
54	37
60	37
44	23
38	70
20	92
47	90
37	0
36	13
17	15
72	17
17	99
46	58
56	27
39	10
31	72
23	85
89	1
38	12
39	16
57	7
82	7
85	99
