500.2551	500.283	499.697	500.32632	500.33475	499.62827	499.51816	500.63705	500.7091	500.71103	500.7831	500.8691	500.91388	498.97067	501.24838	498.73447	498.67368	498.66568	501.3565	501.83157	498.11725	501.92447	498.00217	497.9448	497.60742	497.59512	497.44965	497.354	502.68674	502.76404	496.96576	503.21906	496.57828	503.50516	503.62973	503.69098	495.91592	495.8658	495.758	495.43332	504.67062	495.0866	494.63895	505.45917	494.5141	505.73267	505.9934	506.14474	493.64383	493.57983	506.43265	493.52618	506.51224	493.47018	506.65463	493.217	506.9918	492.91888	491.96292	491.95142	491.27426	491.0101	490.81888	509.31723	509.42163	490.44992	509.80057	509.9096	490.0704	489.93338	510.16476	510.2822	510.60016	510.69275	511.13324	511.28055	488.6923	488.5902	512.48425	487.34872	512.7789	487.1153	513.1497	513.1925	486.77765	513.4102	486.4619	485.44705	484.6026	484.57205	515.65564	482.58676	517.44745	517.5308	482.34628	518.3361	519.6338	480.2312	521.2984	471.22244
500.00815	500.13913	499.74063	500.3883	500.4772	499.4189	500.67612	500.70984	500.89093	501.03244	501.3322	501.66782	502.1184	497.58395	502.62155	502.9952	503.00952	503.02338	496.81845	496.7144	495.9456	504.06122	504.22394	495.75638	495.57336	504.6426	504.8744	504.9866	494.84628	505.39102	494.55203	505.50452	494.45648	505.59064	505.59125	494.37988	505.78503	494.05774	493.91617	493.85922	506.14487	506.59796	493.21304	506.8295	493.03574	493.01437	507.08524	492.86063	507.50583	507.5853	492.2426	491.92044	491.88788	508.2255	508.34076	508.49036	508.97308	509.0568	509.12482	490.84	490.646	490.50458	490.38382	509.76004	509.86365	490.09244	510.30392	489.16	511.03476	512.50433	512.595	512.63885	486.90436	513.31647	486.61945	513.5665	513.56793	486.40692	513.6779	485.98413	514.806	485.1895	484.67786	515.4516	483.43192	516.9115	517.0083	482.5247	482.0133	481.28433	481.22446	518.8156	480.87128	480.8597	519.78827	479.62927	478.5534	477.0608	524.13696	525.4637
500.0034	500.2643	500.51773	498.99207	501.03915	498.95114	498.8493	498.8228	501.454	498.24316	498.19528	501.85233	501.9627	498.00757	502.10913	497.81003	497.70053	502.3294	502.5663	497.34232	502.805	502.82352	502.9676	497.02866	503.06543	503.09894	496.72858	503.31595	496.5885	496.4924	496.4818	503.72812	496.17072	503.8419	495.94196	504.10577	504.1484	504.27942	495.68024	495.50217	504.60706	504.71622	495.18152	494.72147	505.73032	506.11505	506.2143	493.52826	493.4628	493.19604	507.07083	492.92764	492.89215	507.12213	492.75812	507.27414	507.4704	492.50552	492.36728	492.29138	492.26724	492.23996	507.7677	491.66934	508.3469	491.38217	491.31723	508.88098	491.09543	490.99634	490.87576	509.2568	490.50076	509.88788	509.95154	490.00598	489.96854	489.901	489.75723	510.8658	489.05505	488.50803	511.67807	511.75723	511.77567	511.89044	512.1918	487.39365	486.30563	485.52118	514.54224	515.11945	484.7572	484.7379	484.36374	483.42816	481.68604	480.46274	522.68365	527.7774
499.9946	499.93515	499.84872	499.44012	499.38776	499.2332	499.04446	500.97702	500.98557	501.00143	501.28085	498.51242	501.5403	501.67758	501.821	501.98145	497.9754	502.2478	502.28455	502.29666	502.44357	502.71548	502.75708	502.92978	497.0452	503.0391	496.9418	496.64914	503.3817	496.48584	496.3814	496.27914	496.25446	495.84686	495.60202	504.4117	504.47232	495.25806	504.84143	504.88925	505.10022	494.7181	494.71088	494.56927	505.62112	493.63977	506.55255	493.41153	506.66818	506.8692	506.96674	506.98264	507.2106	492.77325	492.50287	492.39514	492.17093	492.0076	491.86942	491.79446	491.7913	491.40524	491.20834	508.79907	491.1982	508.98743	491.00928	490.7177	490.7076	509.66858	490.0918	510.14294	489.82626	489.30908	510.79852	511.1202	488.71286	511.45914	488.32898	487.99442	512.33124	487.31818	512.9685	486.6675	486.62964	486.54892	485.7071	485.70462	514.33887	484.36285	484.2029	483.9011	517.0514	482.32184	519.0985	480.00745	479.84702	521.7932	477.85416	522.1611
500.04285	499.34625	499.21848	498.78134	498.6929	498.62048	498.54526	498.47485	498.29422	501.71024	501.71838	498.27722	502.0026	497.74878	497.578	497.2301	502.8966	503.01392	496.6632	496.6527	496.55148	496.0373	495.99802	495.97498	495.735	504.4892	495.46436	495.36664	504.72632	505.35983	505.3846	494.56543	494.3589	505.6742	494.1765	493.83997	506.217	493.74692	506.45026	493.40134	506.6446	493.3271	493.17203	493.1376	506.957	507.0855	507.08624	492.8077	507.4356	507.43912	492.4938	492.46967	492.46365	492.38303	507.61945	492.32825	507.9422	508.10834	508.4493	491.39105	491.3571	508.64758	491.07748	490.86014	490.52625	509.49854	509.65436	489.5516	489.14508	510.8771	510.90253	511.38626	488.60303	511.56592	487.9967	512.0599	487.8228	512.2669	512.59	513.1341	486.67953	514.38226	484.6573	484.19412	516.173	483.5919	517.0085	482.8435	517.5879	517.8061	482.12128	481.73502	518.3898	481.48016	519.118	479.96487	524.68823	474.47476	529.8552	532.9834
499.9513	500.20135	499.76035	499.70303	500.4048	499.34726	499.22882	500.95438	498.97543	501.1475	501.15765	498.80212	501.245	501.2481	501.44998	498.5497	498.5203	501.64545	498.28223	501.96356	497.89322	497.79007	502.50354	497.23038	497.13782	496.94754	503.08316	503.11932	503.1282	496.7005	503.44202	503.50952	496.43613	503.73312	495.9181	495.76706	495.72165	504.4092	495.37012	504.68823	504.73807	495.1207	494.92996	505.4551	494.35736	494.3409	494.22504	505.77972	494.17667	494.11395	494.07962	506.07593	493.59927	506.59317	493.18674	493.1627	507.00195	507.0242	507.23135	507.28882	507.8779	491.81766	508.22504	490.6684	509.56287	489.81238	510.20923	489.44232	510.578	510.8767	510.99472	488.70496	488.6274	488.57825	511.62366	488.177	511.97568	512.09906	512.55176	512.85406	486.3373	486.23166	514.2874	514.29333	514.3963	485.50192	485.38052	484.99802	484.89294	483.27115	483.15652	517.01373	482.76212	482.73294	481.80884	520.26135	479.30502	520.7892	476.71695	474.4869
500.1102	500.40216	500.4194	498.95142	498.94144	501.26215	501.40482	498.21118	501.97256	497.9994	497.99356	497.93738	502.28754	502.43915	502.52173	497.3664	502.65677	502.70117	503.02612	496.90363	503.22913	503.4437	503.67136	503.71948	496.1709	495.96716	504.19006	504.2048	495.6352	504.78122	495.15054	505.15924	505.1804	505.2196	505.2867	505.33188	494.55942	505.52805	494.33276	505.66818	506.01913	493.93726	506.15863	493.6353	493.53745	493.3856	493.09808	493.0884	493.06293	506.9974	507.0026	492.96356	507.17166	507.30292	492.55984	492.50998	492.26944	507.83456	507.8633	508.59744	491.33694	508.88855	508.91656	490.96643	490.92767	490.90216	490.57608	509.44907	509.60837	509.632	490.2011	490.14124	489.8114	510.22906	489.62607	510.61618	489.2269	510.77414	489.12628	510.98883	511.14304	488.4031	512.2814	512.299	512.7212	487.1395	485.83817	484.71796	515.4595	483.41785	517.0683	482.47418	481.96155	481.37253	480.98712	520.26013	521.5076	478.3203	470.28284	466.32666
500.0169	499.9621	500.12064	500.21475	500.4343	500.84326	498.97885	501.21893	501.3787	498.14185	501.9765	502.0082	502.03748	502.12482	502.2118	502.41006	502.58322	497.058	497.0439	496.88528	496.88168	496.74142	503.328	496.65524	503.37598	496.5782	503.50986	503.62897	496.33514	496.28378	503.7817	495.9823	504.03516	495.6756	504.33002	504.39807	504.4787	504.53732	504.72702	504.7336	495.06	495.05664	494.9684	494.91827	505.1352	494.74362	505.5605	494.41867	494.3547	494.34802	494.0688	506.39563	493.5628	506.7595	493.11472	507.10635	492.78693	507.25333	507.68796	507.78036	492.0314	508.19315	491.58496	508.5502	490.89465	490.89066	509.18442	509.3103	490.66348	509.38782	490.6088	509.94235	489.86832	510.38885	489.50754	489.44873	510.84613	511.11697	511.39163	488.44135	511.56503	487.78403	487.71262	512.58014	513.1679	486.73407	486.1456	513.97675	514.68677	485.06482	483.9631	518.32404	519.08734	479.44547	520.70496	478.81903	477.746	477.44498	473.9896	468.04242
500.04565	500.27286	499.68253	500.33514	500.58167	500.95154	498.93878	501.97708	497.97247	502.1328	497.70258	497.69275	502.33875	502.3632	497.62326	502.56564	502.6591	502.70657	502.75696	503.14294	496.7195	503.46567	496.43198	503.66803	503.69348	496.21207	503.892	496.10132	496.0822	496.0486	495.90817	504.36795	495.63126	495.54883	504.4663	504.52872	504.73126	495.11676	504.90268	505.05554	494.82886	505.2954	505.58728	493.94705	506.13568	493.70972	493.64313	506.40073	493.47723	506.59863	506.608	506.75604	506.8925	506.90335	506.92328	507.42795	507.44547	507.57724	507.77707	507.87094	492.08566	507.9151	507.93332	492.0447	508.0917	508.27118	508.2816	491.28467	509.43222	490.49255	509.71066	510.08328	510.3434	489.51978	488.87863	488.8658	511.154	488.5488	488.4436	488.07648	487.59586	486.94095	486.24173	485.91092	515.83923	516.7367	483.11725	482.68076	517.6437	518.9461	480.93015	519.16376	519.3058	480.49606	479.81674	521.3381	522.353	526.5634	473.15063	470.5959
500.0263	500.33484	499.55234	500.4861	500.55197	500.5868	500.64185	499.0145	498.99915	501.00897	498.79172	498.53638	498.42294	498.25818	501.9015	502.10315	502.21646	497.49252	502.53424	502.70975	497.03522	502.9976	496.87476	496.5662	503.4565	503.5889	496.28873	496.26715	503.7349	496.1781	496.09708	496.00037	495.6856	495.62253	504.53244	495.3288	495.09097	494.74008	505.26886	494.70416	505.42722	494.28522	494.15405	494.14944	494.04926	493.8613	506.287	506.4218	493.52893	506.59695	506.65405	493.12665	507.0791	492.89075	507.22696	507.37625	492.49756	492.38675	492.3722	508.4612	508.4651	491.5283	508.54623	509.13184	509.28674	490.66058	490.3499	490.3245	490.1896	509.811	490.13953	510.23105	510.3276	510.4742	510.64743	489.12512	511.0482	511.1506	511.31952	488.4302	511.79626	511.91898	487.42252	512.9243	513.41095	486.35574	486.22418	513.8153	485.99557	516.0416	516.09863	516.4829	483.14	482.6667	482.02197	518.2379	481.67715	518.6901	519.3804	480.42398
