49	35
90	98
56	11
21	14
75	100
34	73
62	0
52	21
26	86
68	31
66	97
61	25
81	18
59	20
70	25
46	33
54	8
60	61
47	96
24	1
56	38
22	22
41	20
38	83
62	5
66	90
17	17
69	71
50	61
34	93
69	8
80	92
73	84
19	16
53	93
65	24
84	89
44	63
66	28
43	76
28	26
22	91
53	69
64	95
24	0
42	5
44	63
30	93
47	82
26	15
37	68
91	5
54	67
57	14
23	98
51	92
71	17
52	87
59	26
70	28
38	66
65	6
35	28
63	0
69	19
62	0
42	78
47	29
41	59
62	27
55	64
53	100
58	70
12	93
54	39
36	5
15	95
42	68
48	4
64	99
55	79
71	83
83	0
60	7
36	17
58	41
29	21
64	92
53	79
71	82
68	22
50	32
64	6
63	13
76	89
69	5
67	72
48	0
44	67
54	65
