498.34085	518.81195
507.1585	507.61
505.6971	513.5022
504.9357	507.9186
504.36896	504.74728
500.55832	509.2461
497.81595	502.83405
492.62378	514.6604
496.45197	489.40424
504.58502	491.819
502.1954	492.76367
500.16965	510.99023
493.165	486.02805
495.4127	507.69714
508.34625	488.3389
505.62817	506.84583
496.71823	494.95587
492.29373	489.5572
506.84665	512.9558
499.06406	505.06738
503.9192	510.58722
501.59906	513.18756
491.85223	515.1729
510.2703	517.48834
503.67188	486.59415
507.8518	491.5864
501.33875	505.1803
501.5359	477.3466
499.74423	487.69733
490.63513	518.7869
504.7205	495.17624
506.97278	508.81573
489.3198	510.70654
499.76135	517.30255
496.51065	495.56558
499.18774	503.54953
499.00705	490.84946
494.58847	488.53137
491.27197	491.2336
505.3785	489.5732
487.67746	487.13474
498.1053	495.48288
500.1578	512.164
504.13654	515.08484
501.3079	526.3798
492.07562	486.0569
503.59952	506.75958
486.66928	514.5775
492.19882	511.8527
487.59412	478.68033
498.17557	498.05856
497.5242	489.145
506.31033	492.82144
504.87015	508.0914
499.43106	504.86932
499.84042	487.5707
514.21136	520.4991
499.77628	498.15338
504.23608	510.83478
500.8415	479.88388
500.0068	496.594
497.92776	496.49216
493.01654	484.60095
487.82495	486.25497
508.6605	458.42526
492.37646	482.05493
499.42096	501.7911
490.5147	490.35895
498.76614	516.61475
497.4202	493.79343
502.80048	495.5661
493.3144	487.83713
499.02573	511.1438
506.71402	487.88776
506.8211	514.79266
492.58435	484.5827
507.1312	510.1657
516.24756	518.0875
492.23312	512.094
486.9029	484.52618
492.36612	490.09326
500.23645	494.23895
492.9196	510.93872
506.83047	487.64618
502.72977	520.1911
505.72226	509.2928
494.0044	516.99426
503.02975	494.79703
499.7939	496.5852
498.80438	513.66113
501.46292	493.0592
509.25708	512.225
513.34656	484.42725
502.27737	515.27997
499.46326	498.65973
506.26746	489.8232
498.78128	493.8419
500.4033	502.33832
495.96005	487.69388
501.426	492.74796
