504.75537	489.83832
482.7196	519.3233
498.1785	497.4837
495.97763	507.58575
503.70828	489.51797
496.9299	518.80646
500.18677	506.97995
505.14587	491.9381
500.73737	504.09225
497.29047	495.38983
497.19864	482.36417
508.48505	487.90024
493.63504	474.20673
500.0411	495.44424
499.60773	489.9177
496.604	485.49884
500.51273	503.32425
494.69308	516.9303
498.55234	496.78424
502.70416	486.92508
505.36563	505.4841
495.62827	492.801
495.80142	488.42413
491.23157	490.37112
501.84348	502.6571
508.23807	491.51657
504.09256	485.11008
495.22305	505.10175
496.00247	485.62506
503.0294	511.54782
502.51083	495.49652
501.5399	490.1881
504.98807	492.3756
496.1175	507.74048
496.10724	516.2917
502.15485	508.11148
496.14178	518.46466
502.27594	486.94324
494.78714	505.84317
509.18066	488.69632
501.62854	497.93253
489.71896	511.0916
502.96323	496.39386
512.61896	513.99664
500.54874	496.23
485.956	473.2313
498.20844	502.31375
500.7697	522.14923
504.35434	505.07327
496.16116	507.32153
497.52634	511.9292
494.5578	494.15094
515.00696	483.4868
496.14395	483.30576
501.43594	504.64862
506.58514	481.59702
502.00156	504.8653
499.80353	497.14343
508.45065	519.6008
489.96082	478.29337
493.22748	509.9546
490.64978	523.86835
498.47778	514.0901
498.71313	486.74805
504.28494	512.60046
509.71603	480.1115
491.59753	485.5001
505.68704	508.7942
505.7774	514.66724
498.7526	498.28427
505.02618	493.88702
501.97247	507.9481
505.36374	513.64044
496.05176	495.9349
497.4685	508.81375
496.84814	484.10394
508.42902	514.1632
510.99097	518.86957
491.20193	509.60953
494.65335	491.32037
491.0345	511.7058
505.713	482.19757
504.06427	515.4323
509.89276	518.29724
490.27783	482.5659
496.2736	494.80414
499.48605	488.03897
500.87048	507.97427
513.6624	514.27234
507.00177	491.96518
508.5069	518.64575
500.34167	516.3995
491.47452	514.5266
503.65875	515.03064
506.6272	509.6149
504.02197	504.29193
495.34265	509.64667
507.50803	514.6615
501.36057	511.31473
491.46075	510.77402
