50	51	51	51	52	53	53	46	45	55	44	44	43	57	42	58	42	58	42	41	41	40	40	39	39	61	37	36	64	36	36	64	64	35	66	66	67	33	31	31	31	70	30	70	71	28	28	28	73	25	76	23	23	22	22	22	79	20	80	20	81	81	18	18	17	16	84	15	15	14	14	14	86	13	87	13	12	88	12	89	11	90	91	8	8	7	6	6	94	5	95	96	4	97	97	98	1	1	0	0
49	51	52	53	47	46	45	45	44	56	42	59	59	60	60	60	40	39	61	62	38	62	38	37	64	36	36	65	66	34	68	32	68	32	31	69	69	31	71	71	71	71	29	72	28	27	73	27	74	26	74	25	25	25	24	76	23	77	77	22	79	79	20	20	18	18	83	83	86	86	13	13	12	12	12	88	11	89	10	10	90	6	94	95	5	96	96	96	4	96	4	4	98	98	98	99	1	100	100	0
51	52	48	52	47	53	47	53	47	54	55	55	56	44	57	57	57	57	58	58	58	59	59	59	59	60	60	40	39	39	62	38	37	63	37	37	36	36	36	35	65	66	34	67	33	67	33	67	32	32	70	71	28	28	73	74	74	26	74	26	25	24	76	76	23	23	23	22	22	22	21	21	80	81	83	84	84	84	85	85	86	87	12	11	11	8	93	94	94	94	94	95	95	4	97	98	98	1	1	100
50	51	49	51	49	52	48	53	53	53	47	46	46	46	55	56	44	56	57	57	58	58	58	40	60	61	61	61	62	38	38	37	64	36	64	36	35	65	66	34	34	33	67	67	68	32	68	31	31	70	70	30	71	71	72	28	72	27	73	73	26	75	24	23	22	20	80	19	82	82	18	83	15	14	87	87	87	89	11	90	91	9	92	8	92	6	6	94	95	95	96	96	4	97	98	98	98	99	100	100
49	51	48	48	52	53	53	47	55	55	55	56	57	42	58	58	59	40	60	40	40	40	38	38	36	64	64	35	65	33	33	32	31	31	30	70	30	71	27	73	73	27	27	26	75	75	75	25	23	23	23	78	78	22	21	81	19	19	81	81	18	17	17	16	16	16	85	15	86	13	12	11	11	11	11	10	9	9	8	8	92	92	93	7	6	6	94	5	96	4	97	3	97	97	2	98	98	1	1	0
50	49	51	52	52	47	46	46	54	55	45	45	56	44	44	43	43	42	42	58	41	59	59	39	39	62	62	37	63	37	63	65	33	67	68	31	69	71	72	72	72	72	26	74	26	75	25	25	24	23	23	23	21	21	21	21	20	20	20	19	81	81	81	19	83	17	83	83	16	16	15	85	86	14	13	87	88	11	90	90	90	90	90	91	8	92	7	6	94	5	5	95	95	4	96	3	3	2	1	99
50	50	50	49	51	53	54	46	45	55	55	44	56	43	57	43	57	58	58	42	58	58	58	58	41	59	41	59	60	40	39	39	61	38	63	63	64	64	65	35	66	33	32	32	32	69	31	70	71	29	28	73	26	26	25	77	23	77	77	77	79	79	79	20	18	18	18	82	83	17	17	17	16	16	16	86	13	13	13	89	90	90	90	91	92	92	7	7	93	7	94	6	6	94	5	1	1	100	0	100
50	50	49	53	53	47	53	54	54	54	54	45	45	56	56	56	57	57	58	58	41	59	41	39	39	63	65	66	67	32	68	32	31	31	31	70	29	28	72	73	27	73	27	73	26	75	25	25	25	76	23	22	20	19	18	18	18	18	18	16	15	14	86	13	13	87	13	12	88	88	12	12	89	11	89	11	10	90	90	90	8	8	92	93	93	94	95	96	4	3	97	2	98	98	98	98	1	99	0	100
49	49	51	51	47	46	54	55	55	55	56	44	44	57	43	57	43	41	59	40	60	39	39	39	62	38	62	38	35	65	66	67	33	67	67	32	31	31	69	31	69	30	30	30	70	71	29	71	29	29	72	72	27	74	26	26	25	75	25	25	23	77	78	78	22	22	22	21	21	79	20	20	19	18	82	82	15	15	86	14	87	87	12	90	90	92	8	92	8	92	7	6	95	96	96	97	3	3	0	0
51	51	49	48	52	54	46	45	44	44	56	43	58	58	60	40	39	61	39	38	38	38	63	63	63	63	64	36	36	65	65	34	67	33	68	69	69	30	71	72	28	27	73	74	26	25	25	75	25	76	24	24	77	78	80	81	19	19	18	82	18	18	83	83	17	17	84	84	16	90	10	10	90	91	9	92	8	92	92	93	93	93	93	7	94	94	5	95	3	98	98	1	99	1	99	1	99	1	0	100
