50	51	51	52	52	53	46	46	45	55	55	44	44	44	57	43	43	43	42	42	41	59	59	59	60	39	61	38	38	38	38	62	37	37	63	35	66	66	66	66	66	68	32	31	30	70	29	71	71	71	28	72	28	72	73	27	26	26	75	75	23	23	79	80	81	19	18	82	17	83	83	16	14	14	87	87	88	12	11	11	11	90	90	8	92	8	93	7	94	94	5	4	96	97	98	2	1	99	99	0
50	51	51	48	48	52	46	45	45	55	55	55	56	56	44	43	42	59	41	60	40	40	60	61	62	37	37	63	64	36	36	65	65	66	66	67	33	33	33	33	68	68	69	30	30	73	74	74	26	26	24	24	24	76	77	22	22	78	21	79	20	19	19	18	83	83	17	17	16	16	85	86	86	14	87	13	88	89	89	89	10	9	8	8	7	94	95	4	96	96	4	4	3	3	3	2	2	99	99	100
50	49	51	52	46	46	46	46	55	45	45	44	44	56	56	44	43	42	42	58	60	60	39	62	38	38	62	62	36	36	35	66	66	67	68	68	69	31	30	29	28	27	73	73	74	74	75	25	76	76	24	24	77	78	78	78	79	79	20	20	19	19	81	19	17	83	84	84	86	14	14	14	86	13	12	88	12	11	10	10	91	91	9	8	92	8	8	7	93	95	95	96	4	4	98	98	1	99	99	100
50	51	51	52	52	47	46	45	43	43	42	58	42	60	60	40	40	61	61	39	38	38	64	36	36	35	34	33	67	67	33	32	68	68	31	69	70	70	30	29	29	71	72	72	72	72	28	27	73	73	24	24	23	77	22	22	22	22	79	79	79	80	20	80	82	18	83	83	84	15	85	15	86	86	86	13	88	12	89	89	10	90	90	9	9	92	93	94	95	5	4	96	3	3	99	1	1	100	100	100
50	51	52	52	52	53	53	53	46	54	45	43	43	43	58	59	59	59	40	60	60	61	39	39	61	61	62	62	62	62	38	64	65	35	35	34	33	67	67	31	69	30	29	29	71	28	27	74	74	74	74	74	74	23	23	23	22	22	78	79	79	79	21	21	79	80	18	17	17	84	84	86	12	12	88	89	11	11	90	91	91	8	92	92	93	7	94	5	4	97	2	98	2	1	99	1	1	100	100	100
50	51	49	51	49	48	52	48	52	53	53	53	46	55	45	45	56	56	57	57	57	42	58	59	41	41	40	60	60	60	61	62	63	63	65	34	34	66	67	33	33	33	31	69	30	70	30	72	28	73	73	73	75	25	24	78	78	78	79	79	20	80	20	19	18	82	17	83	83	83	83	16	16	15	14	87	12	89	90	10	91	91	8	92	5	5	5	4	4	96	4	97	3	3	3	2	0	100	100	100
51	51	52	53	54	54	55	55	56	56	44	43	57	43	43	41	41	41	40	60	61	39	38	37	36	36	65	65	35	66	34	66	33	67	68	32	69	69	31	70	30	70	71	72	73	73	26	25	25	76	76	24	24	76	22	22	78	22	79	80	20	20	20	18	82	83	17	84	16	85	85	14	86	14	89	11	90	10	10	9	9	91	92	8	92	8	94	6	6	96	96	4	97	3	97	3	2	98	2	0
49	51	49	47	53	53	54	46	54	45	56	56	43	43	58	42	58	41	59	59	60	40	61	62	62	63	36	36	36	64	66	33	33	67	32	32	69	69	31	70	70	71	28	28	28	73	27	27	25	25	25	76	24	77	77	78	22	78	78	79	80	20	80	81	18	17	16	85	86	87	12	88	88	11	11	11	11	89	89	11	90	10	91	91	91	7	94	94	5	95	95	4	96	4	97	3	98	2	0	0
50	49	49	49	48	48	53	54	46	55	56	57	43	41	41	40	39	39	37	37	36	64	36	66	66	66	66	67	67	33	32	69	31	70	29	71	71	29	28	73	74	25	76	76	76	79	79	79	19	19	81	18	82	82	17	17	83	83	17	83	16	85	86	86	86	88	88	89	11	10	90	9	91	8	8	8	92	92	7	7	7	93	6	94	94	95	5	96	97	3	2	98	98	1	1	1	1	100	0	0
50	51	52	52	48	46	46	54	46	46	45	55	55	45	56	56	57	42	42	58	58	59	60	39	61	39	36	36	36	35	65	68	69	31	30	30	70	71	29	29	72	72	28	73	27	26	25	25	75	77	21	21	79	21	79	20	80	19	81	81	81	81	18	82	84	16	85	15	15	14	87	87	88	12	12	12	10	9	9	91	9	8	92	93	94	94	6	95	5	96	4	97	3	3	97	98	2	99	1	1
