50	50	51	49	49	48	48	52	54	45	45	56	56	56	44	43	57	43	58	58	41	59	59	40	60	39	39	38	38	36	35	35	35	35	66	34	33	31	30	71	28	73	73	73	74	74	74	25	76	77	23	78	22	22	79	20	20	80	20	81	83	83	84	16	15	15	15	14	89	89	11	89	10	90	91	9	92	92	92	7	6	95	5	4	96	97	98	98	2	99	99	99	1	1	99	99	100	0	0	0
51	51	51	48	48	47	53	47	54	54	54	55	45	45	45	44	57	43	58	58	59	59	59	41	41	41	59	40	40	39	38	37	64	36	65	35	66	66	66	67	33	67	68	31	70	71	29	72	27	73	26	25	75	75	75	76	23	77	23	78	22	22	21	21	80	81	81	81	81	18	83	17	83	83	84	15	85	85	14	13	12	88	12	89	10	10	91	9	8	92	4	96	3	3	97	98	2	1	100	100
51	51	49	48	47	46	45	45	56	43	57	58	58	42	40	60	39	62	62	63	37	35	35	65	65	65	35	35	66	34	66	33	69	70	30	70	71	28	27	73	27	73	26	74	74	26	25	75	25	24	23	77	77	22	78	22	20	80	81	18	18	82	84	85	85	86	14	86	87	87	12	12	88	11	89	90	91	9	8	8	8	93	7	94	94	5	95	4	4	4	3	97	3	98	99	99	1	99	0	0
51	49	49	49	52	48	52	48	47	54	46	55	55	57	59	59	41	60	61	37	37	63	36	64	36	64	65	33	32	68	68	32	69	30	70	71	71	73	27	74	74	25	75	75	24	76	24	24	24	23	78	22	21	79	79	80	20	81	19	81	82	17	83	17	84	84	85	14	86	87	87	11	89	11	11	11	10	10	10	10	90	8	92	93	93	6	6	5	96	3	97	3	97	2	98	98	98	1	1	99
50	50	51	51	51	52	52	47	46	55	45	44	57	43	43	58	59	59	41	59	41	60	60	40	40	61	38	62	38	62	63	64	66	34	67	33	31	69	69	71	29	28	72	72	28	73	27	25	76	77	78	79	79	21	21	21	79	20	19	81	18	17	83	16	84	16	15	87	13	13	88	88	11	11	10	10	10	91	8	8	8	7	6	94	6	95	5	4	4	96	97	3	3	98	98	2	1	1	0	0
50	51	52	47	53	54	54	45	55	56	56	56	56	43	40	39	61	61	61	61	38	62	38	63	37	36	65	34	34	67	32	68	31	30	70	72	27	73	27	74	26	26	75	24	23	77	22	78	21	79	20	20	20	80	19	81	83	16	16	16	16	84	84	15	15	14	14	86	87	89	11	10	10	10	10	90	10	90	10	9	92	92	8	7	6	6	5	5	96	3	97	98	2	2	2	99	1	1	100	0
50	51	48	48	48	52	48	52	47	53	47	45	44	56	57	43	43	41	40	39	39	62	38	37	63	37	36	36	36	36	35	35	66	66	66	66	67	32	32	68	32	69	70	30	30	30	29	28	72	72	74	24	76	24	77	77	23	23	22	78	78	21	21	21	21	21	79	80	20	18	18	83	17	17	16	16	84	15	14	86	88	12	90	91	8	93	93	7	6	94	96	4	96	4	3	3	1	100	0	100
50	50	50	51	51	52	48	47	53	53	47	46	54	46	54	54	45	45	44	57	41	41	41	60	60	40	39	36	36	64	65	34	34	66	67	67	32	69	69	31	31	69	69	30	29	28	72	72	27	73	27	75	25	24	24	22	78	78	20	81	17	83	17	84	16	85	15	86	14	86	87	13	13	87	11	90	10	9	91	9	92	8	93	7	7	7	6	95	5	4	96	3	98	98	2	98	98	100	0	0
49	51	52	52	52	47	54	54	54	55	45	56	56	56	43	59	41	41	41	40	60	39	39	61	38	38	35	35	65	66	34	68	69	69	70	70	30	30	71	71	73	27	27	26	74	74	25	75	24	76	23	78	22	21	21	80	20	81	81	81	83	16	15	15	14	13	87	12	88	88	11	11	10	10	90	10	9	9	92	8	92	92	93	93	93	6	6	95	95	5	95	95	4	96	96	3	2	2	1	99
50	50	52	48	48	52	52	46	54	54	45	56	44	56	57	42	60	60	60	60	61	61	38	37	37	37	37	66	34	67	33	67	33	32	31	31	70	30	70	72	73	26	26	76	76	77	23	21	79	79	80	80	80	20	81	19	81	18	82	18	18	18	84	84	15	85	86	86	14	13	13	87	12	12	12	89	89	90	91	9	92	92	7	93	7	93	94	5	5	96	97	2	99	99	99	99	0	0	0	0
